household_id,person_id,age,age_group,gender,race_ethnicity,race_ethnicity_hispanic,license,employment_status,work_x_coord,work_y_coord,work_bmc_taz,student_status,area_type,home_state_county_fips,home_x_coord,home_y_coord,home_type,home_ownership,hhsize,numstudents,numworkers,numvehicle,hh_income_detailed,tripid-trip1,tripid-trip2,tripid-trip3,tripid-trip4,tripid-trip5,tripid-trip6,tripid-trip7,tripid-trip8,tripid-trip9,tripid-trip10,tripid-trip11,tripid-trip12,o_activity-trip1,o_activity-trip2,o_activity-trip3,o_activity-trip4,o_activity-trip5,o_activity-trip6,o_activity-trip7,o_activity-trip8,o_activity-trip9,o_activity-trip10,o_activity-trip11,o_activity-trip12,o_state_county_fips-trip1,o_state_county_fips-trip2,o_state_county_fips-trip3,o_state_county_fips-trip4,o_state_county_fips-trip5,o_state_county_fips-trip6,o_state_county_fips-trip7,o_state_county_fips-trip8,o_state_county_fips-trip9,o_state_county_fips-trip10,o_state_county_fips-trip11,o_state_county_fips-trip12,o_trip_x_coord-trip1,o_trip_x_coord-trip2,o_trip_x_coord-trip3,o_trip_x_coord-trip4,o_trip_x_coord-trip5,o_trip_x_coord-trip6,o_trip_x_coord-trip7,o_trip_x_coord-trip8,o_trip_x_coord-trip9,o_trip_x_coord-trip10,o_trip_x_coord-trip11,o_trip_x_coord-trip12,o_trip_y_coord-trip1,o_trip_y_coord-trip2,o_trip_y_coord-trip3,o_trip_y_coord-trip4,o_trip_y_coord-trip5,o_trip_y_coord-trip6,o_trip_y_coord-trip7,o_trip_y_coord-trip8,o_trip_y_coord-trip9,o_trip_y_coord-trip10,o_trip_y_coord-trip11,o_trip_y_coord-trip12,o_bmc_taz-trip1,o_bmc_taz-trip2,o_bmc_taz-trip3,o_bmc_taz-trip4,o_bmc_taz-trip5,o_bmc_taz-trip6,o_bmc_taz-trip7,o_bmc_taz-trip8,o_bmc_taz-trip9,o_bmc_taz-trip10,o_bmc_taz-trip11,o_bmc_taz-trip12,d_activity-trip1,d_activity-trip2,d_activity-trip3,d_activity-trip4,d_activity-trip5,d_activity-trip6,d_activity-trip7,d_activity-trip8,d_activity-trip9,d_activity-trip10,d_activity-trip11,d_activity-trip12,d_state_county_fips-trip1,d_state_county_fips-trip2,d_state_county_fips-trip3,d_state_county_fips-trip4,d_state_county_fips-trip5,d_state_county_fips-trip6,d_state_county_fips-trip7,d_state_county_fips-trip8,d_state_county_fips-trip9,d_state_county_fips-trip10,d_state_county_fips-trip11,d_state_county_fips-trip12,d_trip_x_coord-trip1,d_trip_x_coord-trip2,d_trip_x_coord-trip3,d_trip_x_coord-trip4,d_trip_x_coord-trip5,d_trip_x_coord-trip6,d_trip_x_coord-trip7,d_trip_x_coord-trip8,d_trip_x_coord-trip9,d_trip_x_coord-trip10,d_trip_x_coord-trip11,d_trip_x_coord-trip12,d_trip_y_coord-trip1,d_trip_y_coord-trip2,d_trip_y_coord-trip3,d_trip_y_coord-trip4,d_trip_y_coord-trip5,d_trip_y_coord-trip6,d_trip_y_coord-trip7,d_trip_y_coord-trip8,d_trip_y_coord-trip9,d_trip_y_coord-trip10,d_trip_y_coord-trip11,d_trip_y_coord-trip12,d_bmc_taz-trip1,d_bmc_taz-trip2,d_bmc_taz-trip3,d_bmc_taz-trip4,d_bmc_taz-trip5,d_bmc_taz-trip6,d_bmc_taz-trip7,d_bmc_taz-trip8,d_bmc_taz-trip9,d_bmc_taz-trip10,d_bmc_taz-trip11,d_bmc_taz-trip12,departure_time_hhmm-trip1,departure_time_hhmm-trip2,departure_time_hhmm-trip3,departure_time_hhmm-trip4,departure_time_hhmm-trip5,departure_time_hhmm-trip6,departure_time_hhmm-trip7,departure_time_hhmm-trip8,departure_time_hhmm-trip9,departure_time_hhmm-trip10,departure_time_hhmm-trip11,departure_time_hhmm-trip12,arrival_time_hhmm-trip1,arrival_time_hhmm-trip2,arrival_time_hhmm-trip3,arrival_time_hhmm-trip4,arrival_time_hhmm-trip5,arrival_time_hhmm-trip6,arrival_time_hhmm-trip7,arrival_time_hhmm-trip8,arrival_time_hhmm-trip9,arrival_time_hhmm-trip10,arrival_time_hhmm-trip11,arrival_time_hhmm-trip12,travel_mode-trip1,travel_mode-trip2,travel_mode-trip3,travel_mode-trip4,travel_mode-trip5,travel_mode-trip6,travel_mode-trip7,travel_mode-trip8,travel_mode-trip9,travel_mode-trip10,travel_mode-trip11,travel_mode-trip12,reported_travel_time-trip1,reported_travel_time-trip2,reported_travel_time-trip3,reported_travel_time-trip4,reported_travel_time-trip5,reported_travel_time-trip6,reported_travel_time-trip7,reported_travel_time-trip8,reported_travel_time-trip9,reported_travel_time-trip10,reported_travel_time-trip11,reported_travel_time-trip12,staying_time-trip1,staying_time-trip2,staying_time-trip3,staying_time-trip4,staying_time-trip5,staying_time-trip6,staying_time-trip7,staying_time-trip8,staying_time-trip9,staying_time-trip10,staying_time-trip11,staying_time-trip12
140038661,14003866102,77.0,7.0,1.0,1.0,2.0,1.0,3.0,,,,0.0,10,24041,-76.109671,38.75412,1.0,1.0,2,0,0,3,,1400386610201.0,1400386610202.0,1400386610203.0,1400386610204.0,1400386610205.0,1400386610206.0,1400386610207.0,,,,,,1.0,3.0,5.0,13.0,5.0,5.0,5.0,,,,,,24041,24041,24041,24041,24041,24041,24041,,,,,,-76.109671,-76.053176,-76.057977,-76.071058,-76.075518,-76.103289,-76.086851,,,,,,38.75412,38.774993,38.778821,38.750318,38.779972,38.815857,38.783951,,,,,,,,,,,,,,,,,,3.0,5.0,13.0,5.0,5.0,5.0,1.0,,,,,,24041,24041,24041,24041,24041,24041,24041,,,,,,-76.053176,-76.057977,-76.071058,-76.075518,-76.103289,-76.086851,-76.109671,,,,,,38.774993,38.778821,38.750318,38.779972,38.815857,38.783951,38.75412,,,,,,,,,,,,,,,,,,930.0,1015.0,1045.0,1135.0,1200.0,1300.0,1420.0,,,,,,945.0,1025.0,1100.0,1145.0,1220.0,1320.0,1435.0,,,,,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,15.0,10.0,15.0,10.0,20.0,20.0,15.0,,,,,,30.0,20.0,35.0,15.0,40.0,60.0,0.0,,,,,
140038669,14003866901,66.0,7.0,1.0,1.0,2.0,1.0,1.0,,,,0.0,10,24041,-76.062401,38.79064,1.0,1.0,1,0,0,1,3.0,1400386690101.0,1400386690102.0,1400386690103.0,1400386690104.0,,,,,,,,,1.0,7.0,10.0,6.0,,,,,,,,,24041,24041,24041,24041,,,,,,,,,-76.062401,-76.077308,-76.076452,-76.059565,,,,,,,,,38.79064,38.787226,38.777524,38.781528,,,,,,,,,,,,,,,,,,,,,7.0,10.0,6.0,1.0,,,,,,,,,24041,24041,24041,24041,,,,,,,,,-76.077308,-76.076452,-76.059565,-76.062401,,,,,,,,,38.787226,38.777524,38.781528,38.79064,,,,,,,,,,,,,,,,,,,,,1226.0,1338.0,1344.0,1352.0,,,,,,,,,1231.0,1343.0,1349.0,1356.0,,,,,,,,,4.0,4.0,4.0,4.0,,,,,,,,,5.0,5.0,5.0,4.0,,,,,,,,,67.0,1.0,3.0,0.0,,,,,,,,
140038681,14003868101,27.0,5.0,1.0,1.0,2.0,1.0,0.0,-76.078758,38.776735,,0.0,10,24041,-76.078191,38.77017,1.0,1.0,2,0,2,3,7.0,1400386810101.0,1400386810102.0,1400386810103.0,1400386810104.0,1400386810105.0,1400386810106.0,1400386810107.0,1400386810108.0,1400386810109.0,,,,1.0,13.0,1.0,2.0,16.0,6.0,5.0,1.0,7.0,,,,24041,24041,24041,24041,24041,24041,24041,24041,24019,,,,-76.078191,-76.076745,-76.078191,-76.078758,-76.078191,-76.082726,-76.075382,-76.078191,-76.048393,,,,38.77017,38.761607,38.77017,38.776735,38.77017,38.783109,38.764915,38.77017,38.562024,,,,,,,,,,,,,,,,13.0,1.0,2.0,16.0,6.0,5.0,1.0,7.0,1.0,,,,24041,24041,24041,24041,24041,24041,24041,24019,24041,,,,-76.076745,-76.078191,-76.078758,-76.078191,-76.082726,-76.075382,-76.078191,-76.048393,-76.078191,,,,38.761607,38.77017,38.776735,38.77017,38.783109,38.764915,38.77017,38.562024,38.77017,,,,,,,,,,,,,,,,528.0,635.0,840.0,1320.0,1335.0,1410.0,1627.0,1730.0,2045.0,,,,531.0,638.0,845.0,1325.0,1342.0,1415.0,1637.0,1815.0,2120.0,,,,4.0,4.0,4.0,4.0,4.0,4.0,1.0,5.0,5.0,,,,3.0,3.0,5.0,5.0,7.0,5.0,10.0,45.0,35.0,,,,64.0,122.0,275.0,10.0,28.0,132.0,53.0,150.0,0.0,,,
140038681,14003868102,27.0,5.0,2.0,1.0,2.0,1.0,0.0,-76.077897,38.781483,,0.0,10,24041,-76.078191,38.77017,1.0,1.0,2,0,2,3,7.0,1400386810201.0,1400386810202.0,1400386810203.0,1400386810204.0,1400386810205.0,1400386810206.0,1400386810207.0,1400386810208.0,1400386810209.0,1400386810210.0,,,1.0,13.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,7.0,,,24041,24041,24041,24041,24041,24041,24041,24041,24041,24019,,,-76.078191,-76.076745,-76.076004,-76.078191,-76.077897,-76.058092,-76.053556,-76.077897,-76.078191,-76.048393,,,38.77017,38.761607,38.773694,38.77017,38.781483,38.803902,38.747243,38.781483,38.77017,38.562024,,,,,,,,,,,,,,,13.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,7.0,1.0,,,24041,24041,24041,24041,24041,24041,24041,24041,24019,24041,,,-76.076745,-76.076004,-76.078191,-76.077897,-76.058092,-76.053556,-76.077897,-76.078191,-76.048393,-76.078191,,,38.761607,38.773694,38.77017,38.781483,38.803902,38.747243,38.781483,38.77017,38.562024,38.77017,,,,,,,,,,,,,,,715.0,845.0,915.0,940.0,1130.0,1230.0,1315.0,1715.0,1735.0,2050.0,,,720.0,850.0,920.0,946.0,1142.0,1243.0,1325.0,1720.0,1815.0,2115.0,,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,5.0,5.0,5.0,6.0,12.0,13.0,10.0,5.0,40.0,25.0,,,85.0,25.0,20.0,104.0,48.0,32.0,230.0,15.0,155.0,0.0,,
140038694,14003869401,65.0,7.0,1.0,1.0,2.0,1.0,0.0,,,,0.0,10,24041,-76.081781,38.76891,1.0,1.0,2,0,1,2,8.0,1400386940101.0,1400386940102.0,1400386940103.0,1400386940104.0,1400386940105.0,,,,,,,,1.0,5.0,5.0,5.0,11.0,,,,,,,,24041,24041,24041,24041,24041,,,,,,,,-76.081781,-76.079982,-76.08687,-76.078928,-76.078905,,,,,,,,38.76891,38.782297,38.781847,38.784565,38.767412,,,,,,,,,,,,,,,,,,,,5.0,5.0,5.0,11.0,1.0,,,,,,,,24041,24041,24041,24041,24041,,,,,,,,-76.079982,-76.08687,-76.078928,-76.078905,-76.081781,,,,,,,,38.782297,38.781847,38.784565,38.767412,38.76891,,,,,,,,,,,,,,,,,,,,1400.0,1420.0,1440.0,1455.0,1530.0,,,,,,,,1410.0,1425.0,1445.0,1505.0,1540.0,,,,,,,,4.0,4.0,4.0,4.0,4.0,,,,,,,,10.0,5.0,5.0,10.0,10.0,,,,,,,,10.0,15.0,10.0,25.0,0.0,,,,,,,
140038694,14003869402,67.0,7.0,2.0,1.0,2.0,1.0,1.0,,,,0.0,10,24041,-76.081781,38.76891,1.0,1.0,2,0,1,2,8.0,1400386940201.0,1400386940202.0,1400386940203.0,1400386940204.0,,,,,,,,,1.0,5.0,10.0,10.0,,,,,,,,,24041,24041,24041,24035,,,,,,,,,-76.081781,-76.077807,-76.083973,-76.076017,,,,,,,,,38.76891,38.785562,38.784824,39.061596,,,,,,,,,,,,1393.0,,,,,,,,,5.0,10.0,10.0,1.0,,,,,,,,,24041,24041,24035,24041,,,,,,,,,-76.077807,-76.083973,-76.076017,-76.081781,,,,,,,,,38.785562,38.784824,39.061596,38.76891,,,,,,,,,,,1393.0,,,,,,,,,,925.0,1000.0,1014.0,1423.0,,,,,,,,,935.0,1005.0,1045.0,1510.0,,,,,,,,,4.0,4.0,4.0,4.0,,,,,,,,,10.0,5.0,31.0,47.0,,,,,,,,,25.0,9.0,218.0,0.0,,,,,,,,
140038727,14003872701,69.0,7.0,1.0,6.0,2.0,1.0,1.0,,,,0.0,10,24019,-76.086391,38.56771,1.0,1.0,3,0,0,1,1.0,1400387270101.0,1400387270102.0,,,,,,,,,,,1.0,12.0,,,,,,,,,,,24019,24019,,,,,,,,,,,-76.086391,-76.080603,,,,,,,,,,,38.56771,38.565944,,,,,,,,,,,,,,,,,,,,,,,12.0,1.0,,,,,,,,,,,24019,24019,,,,,,,,,,,-76.080603,-76.086391,,,,,,,,,,,38.565944,38.56771,,,,,,,,,,,,,,,,,,,,,,,1145.0,1700.0,,,,,,,,,,,1155.0,1710.0,,,,,,,,,,,4.0,4.0,,,,,,,,,,,10.0,10.0,,,,,,,,,,,305.0,0.0,,,,,,,,,,
140038727,14003872702,92.0,7.0,1.0,6.0,2.0,2.0,1.0,,,,0.0,10,24019,-76.086391,38.56771,1.0,1.0,3,0,0,1,1.0,1400387270201.0,1400387270202.0,,,,,,,,,,,1.0,12.0,,,,,,,,,,,24019,24019,,,,,,,,,,,-76.086391,-76.080603,,,,,,,,,,,38.56771,38.565944,,,,,,,,,,,,,,,,,,,,,,,12.0,1.0,,,,,,,,,,,24019,24019,,,,,,,,,,,-76.080603,-76.086391,,,,,,,,,,,38.565944,38.56771,,,,,,,,,,,,,,,,,,,,,,,1145.0,1700.0,,,,,,,,,,,1155.0,1710.0,,,,,,,,,,,5.0,5.0,,,,,,,,,,,10.0,10.0,,,,,,,,,,,305.0,0.0,,,,,,,,,,
140038727,14003872703,26.0,5.0,1.0,6.0,2.0,2.0,7.0,,,,0.0,10,24019,-76.086391,38.56771,1.0,1.0,3,0,0,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140038740,14003874001,80.0,7.0,2.0,1.0,2.0,1.0,1.0,,,,0.0,10,24019,-76.062223,38.562831,3.0,2.0,1,0,0,1,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140038741,14003874101,69.0,7.0,2.0,1.0,2.0,1.0,0.0,-77.198166,39.141675,1914.0,0.0,10,24019,-76.050121,38.56288,1.0,1.0,2,0,1,2,8.0,1400387410101.0,1400387410102.0,1400387410103.0,,,,,,,,,,1.0,2.0,8.0,,,,,,,,,,24019,24031,24031,,,,,,,,,,-76.050121,-77.198166,-77.193249,,,,,,,,,,38.56288,39.141675,39.141087,,,,,,,,,,,1914.0,1915.0,,,,,,,,,,2.0,8.0,1.0,,,,,,,,,,24031,24031,24019,,,,,,,,,,-77.198166,-77.193249,-76.050121,,,,,,,,,,39.141675,39.141087,38.56288,,,,,,,,,,1914.0,1915.0,,,,,,,,,,,530.0,1610.0,1625.0,,,,,,,,,,730.0,1615.0,1905.0,,,,,,,,,,4.0,4.0,4.0,,,,,,,,,,120.0,5.0,160.0,,,,,,,,,,520.0,10.0,0.0,,,,,,,,,
140038741,14003874102,67.0,7.0,1.0,1.0,2.0,1.0,3.0,,,,0.0,10,24019,-76.050121,38.56288,1.0,1.0,2,0,1,2,8.0,1400387410201.0,1400387410202.0,,,,,,,,,,,1.0,5.0,,,,,,,,,,,24019,24045,,,,,,,,,,,-76.050121,-75.567467,,,,,,,,,,,38.56288,38.397951,,,,,,,,,,,,,,,,,,,,,,,5.0,1.0,,,,,,,,,,,24045,24019,,,,,,,,,,,-75.567467,-76.050121,,,,,,,,,,,38.397951,38.56288,,,,,,,,,,,,,,,,,,,,,,,900.0,1130.0,,,,,,,,,,,945.0,1215.0,,,,,,,,,,,4.0,4.0,,,,,,,,,,,45.0,45.0,,,,,,,,,,,105.0,0.0,,,,,,,,,,
140038757,14003875701,71.0,7.0,2.0,1.0,2.0,1.0,0.0,-75.154515,38.285458,,0.0,10,24019,-76.081481,38.57759,1.0,3.0,2,0,1,2,6.0,1400387570101.0,1400387570102.0,1400387570103.0,1400387570104.0,1400387570105.0,1400387570106.0,,,,,,,1.0,8.0,2.0,2.0,2.0,11.0,,,,,,,24019,24019,24047,24047,24047,24045,,,,,,,-76.081481,-76.070502,-75.154515,-75.216978,-75.194824,-75.595786,,,,,,,38.57759,38.564492,38.285458,38.333644,38.44155,38.382284,,,,,,,,,,,,,,,,,,,8.0,2.0,2.0,2.0,11.0,1.0,,,,,,,24019,24047,24047,24047,24045,24019,,,,,,,-76.070502,-75.154515,-75.216978,-75.194824,-75.595786,-76.081481,,,,,,,38.564492,38.285458,38.333644,38.44155,38.382284,38.57759,,,,,,,,,,,,,,,,,,,825.0,837.0,1515.0,1533.0,1708.0,1900.0,,,,,,,831.0,950.0,1528.0,1552.0,1745.0,1950.0,,,,,,,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,6.0,73.0,13.0,19.0,37.0,50.0,,,,,,,6.0,325.0,5.0,76.0,75.0,0.0,,,,,,
140038757,14003875702,71.0,7.0,1.0,1.0,2.0,1.0,1.0,,,,0.0,10,24019,-76.081481,38.57759,1.0,3.0,2,0,1,2,6.0,1400387570201.0,1400387570202.0,1400387570203.0,1400387570204.0,,,,,,,,,1.0,16.0,7.0,16.0,,,,,,,,,24019,24019,24019,24019,,,,,,,,,-76.081481,-76.075166,-76.072975,-76.075166,,,,,,,,,38.57759,38.559173,38.570278,38.559173,,,,,,,,,,,,,,,,,,,,,16.0,7.0,16.0,1.0,,,,,,,,,24019,24019,24019,24019,,,,,,,,,-76.075166,-76.072975,-76.075166,-76.081481,,,,,,,,,38.559173,38.570278,38.559173,38.57759,,,,,,,,,,,,,,,,,,,,,1745.0,1800.0,2000.0,2012.0,,,,,,,,,1755.0,1810.0,2010.0,2020.0,,,,,,,,,4.0,4.0,4.0,4.0,,,,,,,,,10.0,10.0,10.0,8.0,,,,,,,,,5.0,110.0,2.0,0.0,,,,,,,,
140038762,14003876201,69.0,7.0,2.0,1.0,2.0,1.0,0.0,,,,0.0,10,24019,-76.105681,38.58258,1.0,1.0,2,0,1,3,8.0,1400387620101.0,1400387620102.0,1400387620103.0,1400387620104.0,,,,,,,,,1.0,14.0,1.0,7.0,,,,,,,,,24019,24019,24019,24019,,,,,,,,,-76.105681,-76.048393,-76.105681,-76.072975,,,,,,,,,38.58258,38.562024,38.58258,38.570278,,,,,,,,,,,,,,,,,,,,,14.0,1.0,7.0,11.0,,,,,,,,,24019,24019,24019,24019,,,,,,,,,-76.048393,-76.105681,-76.072975,-76.105681,,,,,,,,,38.562024,38.58258,38.570278,38.58258,,,,,,,,,,,,,,,,,,,,,820.0,1335.0,1802.0,1918.0,,,,,,,,,840.0,1352.0,1813.0,1931.0,,,,,,,,,4.0,4.0,4.0,4.0,,,,,,,,,20.0,17.0,11.0,13.0,,,,,,,,,295.0,250.0,65.0,0.0,,,,,,,,
140038762,14003876202,77.0,7.0,1.0,1.0,2.0,1.0,1.0,,,,0.0,10,24019,-76.105681,38.58258,1.0,1.0,2,0,1,3,8.0,1400387620201.0,1400387620202.0,1400387620203.0,1400387620204.0,1400387620205.0,1400387620206.0,1400387620207.0,1400387620208.0,1400387620209.0,,,,1.0,11.0,16.0,5.0,5.0,5.0,5.0,5.0,7.0,,,,24019,24019,24019,24041,24041,24041,24041,24041,24019,,,,-76.105681,-76.009714,-76.09311,-76.05874,-76.076283,-76.077916,-76.080826,-76.086983,-76.072975,,,,38.58258,38.556123,38.582965,38.807205,38.781816,38.781239,38.783578,38.78174,38.570278,,,,,,,,,,,,,,,,11.0,16.0,5.0,5.0,5.0,5.0,5.0,7.0,1.0,,,,24019,24019,24041,24041,24041,24041,24041,24019,24019,,,,-76.009714,-76.09311,-76.05874,-76.076283,-76.077916,-76.080826,-76.086983,-76.072975,-76.105681,,,,38.556123,38.582965,38.807205,38.781816,38.781239,38.783578,38.78174,38.570278,38.58258,,,,,,,,,,,,,,,,920.0,1332.0,1352.0,1510.0,1550.0,1617.0,1702.0,1735.0,1915.0,,,,948.0,1347.0,1430.0,1518.0,1555.0,1623.0,1708.0,1806.0,1932.0,,,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,28.0,15.0,38.0,8.0,5.0,6.0,6.0,31.0,17.0,,,,224.0,5.0,40.0,32.0,22.0,39.0,27.0,69.0,0.0,,,
140038766,14003876601,76.0,7.0,2.0,1.0,2.0,1.0,1.0,,,,0.0,10,24019,-76.247681,38.576161,1.0,1.0,2,0,0,1,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140038766,14003876602,74.0,7.0,1.0,1.0,2.0,1.0,1.0,,,,0.0,10,24019,-76.247681,38.576161,1.0,1.0,2,0,0,1,4.0,1400387660201.0,1400387660202.0,1400387660203.0,1400387660204.0,1400387660205.0,1400387660206.0,1400387660207.0,,,,,,1.0,3.0,5.0,5.0,3.0,8.0,5.0,,,,,,24019,24019,24019,24019,24019,24019,24019,,,,,,-76.247681,-76.063441,-76.066748,-76.063977,-76.063441,-76.070502,-76.07223,,,,,,38.576161,38.569753,38.56691,38.558341,38.569753,38.564492,38.561039,,,,,,,,,,,,,,,,,,3.0,5.0,5.0,3.0,8.0,5.0,1.0,,,,,,24019,24019,24019,24019,24019,24019,24019,,,,,,-76.063441,-76.066748,-76.063977,-76.063441,-76.070502,-76.07223,-76.247681,,,,,,38.569753,38.56691,38.558341,38.569753,38.564492,38.561039,38.576161,,,,,,,,,,,,,,,,,,1225.0,1257.0,1302.0,1358.0,1445.0,1455.0,1501.0,,,,,,1255.0,1300.0,1306.0,1403.0,1450.0,1458.0,1530.0,,,,,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,30.0,3.0,4.0,5.0,5.0,3.0,29.0,,,,,,2.0,2.0,52.0,42.0,5.0,3.0,0.0,,,,,
140038774,14003877401,62.0,6.0,1.0,1.0,2.0,1.0,0.0,-76.075299,38.569717,,0.0,10,24019,-76.094991,38.57853,1.0,1.0,1,0,1,1,3.0,1400387740101.0,1400387740102.0,1400387740103.0,1400387740104.0,1400387740105.0,1400387740106.0,,,,,,,1.0,2.0,2.0,2.0,7.0,5.0,,,,,,,24019,24019,24019,24019,24019,24019,,,,,,,-76.094991,-76.075299,-76.262129,-76.075299,-76.094991,-76.052776,,,,,,,38.57853,38.569717,38.598795,38.569717,38.57853,38.553205,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,7.0,5.0,1.0,,,,,,,24019,24019,24019,24019,24019,24019,,,,,,,-76.075299,-76.262129,-76.075299,-76.094991,-76.052776,-76.094991,,,,,,,38.569717,38.598795,38.569717,38.57853,38.553205,38.57853,,,,,,,,,,,,,,,,,,,755.0,934.0,1015.0,1310.0,1342.0,1412.0,,,,,,,801.0,1002.0,1032.0,1317.0,1353.0,1428.0,,,,,,,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,6.0,28.0,17.0,7.0,11.0,16.0,,,,,,,93.0,13.0,158.0,25.0,19.0,0.0,,,,,,
140038792,14003879201,39.0,5.0,2.0,1.0,2.0,1.0,0.0,,,,0.0,10,24019,-76.082991,38.5445,2.0,1.0,1,0,1,1,6.0,1400387920101.0,1400387920102.0,,,,,,,,,,,1.0,2.0,,,,,,,,,,,24019,24011,,,,,,,,,,,-76.082991,-75.84078,,,,,,,,,,,38.5445,38.908709,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,24011,24019,,,,,,,,,,,-75.84078,-76.082991,,,,,,,,,,,38.908709,38.5445,,,,,,,,,,,,,,,,,,,,,,,630.0,1530.0,,,,,,,,,,,716.0,1615.0,,,,,,,,,,,4.0,4.0,,,,,,,,,,,46.0,45.0,,,,,,,,,,,494.0,0.0,,,,,,,,,,
140038794,14003879401,63.0,6.0,2.0,1.0,2.0,1.0,0.0,-75.761651,38.689018,,0.0,10,24019,-76.065653,38.538378,4.0,2.0,1,0,1,2,4.0,1400387940101.0,1400387940102.0,1400387940103.0,1400387940104.0,1400387940105.0,1400387940106.0,1400387940107.0,1400387940108.0,1400387940109.0,,,,1.0,5.0,5.0,5.0,1.0,8.0,1.0,1.0,6.0,,,,24019,24019,24019,24019,24019,24019,24019,24019,24019,,,,-76.065653,-76.059672,-76.070502,-76.052776,-76.065653,-76.275557,-76.090108,-76.065653,-76.066107,,,,38.538378,38.557484,38.564492,38.553205,38.538378,38.560425,38.574227,38.538378,38.564523,,,,,,,,,,,,,,,,5.0,5.0,5.0,1.0,8.0,1.0,1.0,6.0,1.0,,,,24019,24019,24019,24019,24019,24019,24019,24019,24019,,,,-76.059672,-76.070502,-76.052776,-76.065653,-76.275557,-76.090108,-76.065653,-76.066107,-76.065653,,,,38.557484,38.564492,38.553205,38.538378,38.560425,38.574227,38.538378,38.564523,38.538378,,,,,,,,,,,,,,,,1122.0,1130.0,1140.0,1158.0,1254.0,1408.0,1513.0,1713.0,1730.0,,,,1125.0,1135.0,1146.0,1203.0,1323.0,1436.0,1526.0,1720.0,1736.0,,,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,3.0,5.0,6.0,5.0,29.0,28.0,13.0,7.0,6.0,,,,5.0,5.0,12.0,51.0,45.0,37.0,107.0,10.0,0.0,,,
140038796,14003879601,57.0,6.0,1.0,1.0,2.0,2.0,7.0,,,,0.0,10,24019,-76.090645,38.551315,3.0,2.0,1,0,0,0,2.0,1400387960101.0,1400387960102.0,,,,,,,,,,,1.0,14.0,,,,,,,,,,,24019,24019,,,,,,,,,,,-76.090645,-76.076059,,,,,,,,,,,38.551315,38.571182,,,,,,,,,,,,,,,,,,,,,,,14.0,1.0,,,,,,,,,,,24019,24019,,,,,,,,,,,-76.076059,-76.090645,,,,,,,,,,,38.571182,38.551315,,,,,,,,,,,,,,,,,,,,,,,935.0,1048.0,,,,,,,,,,,1005.0,1105.0,,,,,,,,,,,2.0,2.0,,,,,,,,,,,30.0,17.0,,,,,,,,,,,43.0,0.0,,,,,,,,,,
