household_id,person_id,age,age_group,gender,race_ethnicity,race_ethnicity_hispanic,license,employment_status,work_x_coord,work_y_coord,work_bmc_taz,student_status,area_type,home_state_county_fips,home_x_coord,home_y_coord,home_type,home_ownership,hhsize,numstudents,numworkers,numvehicle,hh_income_detailed,tripid-trip1,tripid-trip2,tripid-trip3,tripid-trip4,tripid-trip5,tripid-trip6,tripid-trip7,tripid-trip8,tripid-trip9,tripid-trip10,tripid-trip11,tripid-trip12,o_activity-trip1,o_activity-trip2,o_activity-trip3,o_activity-trip4,o_activity-trip5,o_activity-trip6,o_activity-trip7,o_activity-trip8,o_activity-trip9,o_activity-trip10,o_activity-trip11,o_activity-trip12,o_state_county_fips-trip1,o_state_county_fips-trip2,o_state_county_fips-trip3,o_state_county_fips-trip4,o_state_county_fips-trip5,o_state_county_fips-trip6,o_state_county_fips-trip7,o_state_county_fips-trip8,o_state_county_fips-trip9,o_state_county_fips-trip10,o_state_county_fips-trip11,o_state_county_fips-trip12,o_trip_x_coord-trip1,o_trip_x_coord-trip2,o_trip_x_coord-trip3,o_trip_x_coord-trip4,o_trip_x_coord-trip5,o_trip_x_coord-trip6,o_trip_x_coord-trip7,o_trip_x_coord-trip8,o_trip_x_coord-trip9,o_trip_x_coord-trip10,o_trip_x_coord-trip11,o_trip_x_coord-trip12,o_trip_y_coord-trip1,o_trip_y_coord-trip2,o_trip_y_coord-trip3,o_trip_y_coord-trip4,o_trip_y_coord-trip5,o_trip_y_coord-trip6,o_trip_y_coord-trip7,o_trip_y_coord-trip8,o_trip_y_coord-trip9,o_trip_y_coord-trip10,o_trip_y_coord-trip11,o_trip_y_coord-trip12,o_bmc_taz-trip1,o_bmc_taz-trip2,o_bmc_taz-trip3,o_bmc_taz-trip4,o_bmc_taz-trip5,o_bmc_taz-trip6,o_bmc_taz-trip7,o_bmc_taz-trip8,o_bmc_taz-trip9,o_bmc_taz-trip10,o_bmc_taz-trip11,o_bmc_taz-trip12,d_activity-trip1,d_activity-trip2,d_activity-trip3,d_activity-trip4,d_activity-trip5,d_activity-trip6,d_activity-trip7,d_activity-trip8,d_activity-trip9,d_activity-trip10,d_activity-trip11,d_activity-trip12,d_state_county_fips-trip1,d_state_county_fips-trip2,d_state_county_fips-trip3,d_state_county_fips-trip4,d_state_county_fips-trip5,d_state_county_fips-trip6,d_state_county_fips-trip7,d_state_county_fips-trip8,d_state_county_fips-trip9,d_state_county_fips-trip10,d_state_county_fips-trip11,d_state_county_fips-trip12,d_trip_x_coord-trip1,d_trip_x_coord-trip2,d_trip_x_coord-trip3,d_trip_x_coord-trip4,d_trip_x_coord-trip5,d_trip_x_coord-trip6,d_trip_x_coord-trip7,d_trip_x_coord-trip8,d_trip_x_coord-trip9,d_trip_x_coord-trip10,d_trip_x_coord-trip11,d_trip_x_coord-trip12,d_trip_y_coord-trip1,d_trip_y_coord-trip2,d_trip_y_coord-trip3,d_trip_y_coord-trip4,d_trip_y_coord-trip5,d_trip_y_coord-trip6,d_trip_y_coord-trip7,d_trip_y_coord-trip8,d_trip_y_coord-trip9,d_trip_y_coord-trip10,d_trip_y_coord-trip11,d_trip_y_coord-trip12,d_bmc_taz-trip1,d_bmc_taz-trip2,d_bmc_taz-trip3,d_bmc_taz-trip4,d_bmc_taz-trip5,d_bmc_taz-trip6,d_bmc_taz-trip7,d_bmc_taz-trip8,d_bmc_taz-trip9,d_bmc_taz-trip10,d_bmc_taz-trip11,d_bmc_taz-trip12,departure_time_hhmm-trip1,departure_time_hhmm-trip2,departure_time_hhmm-trip3,departure_time_hhmm-trip4,departure_time_hhmm-trip5,departure_time_hhmm-trip6,departure_time_hhmm-trip7,departure_time_hhmm-trip8,departure_time_hhmm-trip9,departure_time_hhmm-trip10,departure_time_hhmm-trip11,departure_time_hhmm-trip12,arrival_time_hhmm-trip1,arrival_time_hhmm-trip2,arrival_time_hhmm-trip3,arrival_time_hhmm-trip4,arrival_time_hhmm-trip5,arrival_time_hhmm-trip6,arrival_time_hhmm-trip7,arrival_time_hhmm-trip8,arrival_time_hhmm-trip9,arrival_time_hhmm-trip10,arrival_time_hhmm-trip11,arrival_time_hhmm-trip12,travel_mode-trip1,travel_mode-trip2,travel_mode-trip3,travel_mode-trip4,travel_mode-trip5,travel_mode-trip6,travel_mode-trip7,travel_mode-trip8,travel_mode-trip9,travel_mode-trip10,travel_mode-trip11,travel_mode-trip12,reported_travel_time-trip1,reported_travel_time-trip2,reported_travel_time-trip3,reported_travel_time-trip4,reported_travel_time-trip5,reported_travel_time-trip6,reported_travel_time-trip7,reported_travel_time-trip8,reported_travel_time-trip9,reported_travel_time-trip10,reported_travel_time-trip11,reported_travel_time-trip12,staying_time-trip1,staying_time-trip2,staying_time-trip3,staying_time-trip4,staying_time-trip5,staying_time-trip6,staying_time-trip7,staying_time-trip8,staying_time-trip9,staying_time-trip10,staying_time-trip11,staying_time-trip12
140013481,14001348101,85,7,1,1,2,2,1,,,,0,13,24025,-76.092371,39.54804,3,2,1,0,0,0,1,1.40013E+12,1.40013E+12,1.40013E+12,1.40013E+12,,,,,,,,,1,10,1,10,,,,,,,,,24025,24025,24025,24025,,,,,,,,,-76.092371,-76.09209,-76.092371,-76.089357,,,,,,,,,39.54804,39.548486,39.54804,39.547297,,,,,,,,,1146,1146,1146,1146,,,,,,,,,10,1,10,1,,,,,,,,,24025,24025,24025,24025,,,,,,,,,-76.09209,-76.092371,-76.089357,-76.092371,,,,,,,,,39.548486,39.54804,39.547297,39.54804,,,,,,,,,1146,1146,1146,1146,,,,,,,,,1210,1245,1345,1425,,,,,,,,,1215,1250,1355,1440,,,,,,,,,1,1,1,1,,,,,,,,,5,5,10,15,,,,,,,,,30,55,30,0,,,,,,,,
140013495,14001349501,30,5,1,6,2,1,4,,,,1,11,24025,-76.106971,39.54186,2,2,4,0,0,1,3,1.40013E+12,1.40013E+12,1.40013E+12,,,,,,,,,,1,5,6,,,,,,,,,,24025,24025,24025,,,,,,,,,,-76.106971,-76.284213,-76.287129,,,,,,,,,,39.54186,39.558798,39.554503,,,,,,,,,,1147,1108,1137,,,,,,,,,,5,6,1,,,,,,,,,,24025,24025,24025,,,,,,,,,,-76.284213,-76.287129,-76.106971,,,,,,,,,,39.558798,39.554503,39.54186,,,,,,,,,,1108,1137,1147,,,,,,,,,,1200,1330,1340,,,,,,,,,,1230,1332,1510,,,,,,,,,,4,4,4,,,,,,,,,,30,2,90,,,,,,,,,,60,8,0,,,,,,,,,
140013495,14001349502,10,2,1,6,2,,,,,,0,11,24025,-76.106971,39.54186,2,2,4,0,0,1,3,1.40013E+12,1.40013E+12,1.40013E+12,,,,,,,,,,1,18,6,,,,,,,,,,24025,24025,24025,,,,,,,,,,-76.106971,-76.284213,-76.287129,,,,,,,,,,39.54186,39.558798,39.554503,,,,,,,,,,1147,1108,1137,,,,,,,,,,18,6,1,,,,,,,,,,24025,24025,24025,,,,,,,,,,-76.284213,-76.287129,-76.106971,,,,,,,,,,39.558798,39.554503,39.54186,,,,,,,,,,1108,1137,1147,,,,,,,,,,1200,1330,1340,,,,,,,,,,1230,1332,1510,,,,,,,,,,5,5,5,,,,,,,,,,30,2,90,,,,,,,,,,60,8,0,,,,,,,,,
140013495,14001349503,9,2,2,6,2,,,,,,0,11,24025,-76.106971,39.54186,2,2,4,0,0,1,3,1.40013E+12,1.40013E+12,1.40013E+12,,,,,,,,,,1,18,6,,,,,,,,,,24025,24025,24025,,,,,,,,,,-76.106971,-76.284213,-76.287129,,,,,,,,,,39.54186,39.558798,39.554503,,,,,,,,,,1147,1108,1137,,,,,,,,,,18,6,1,,,,,,,,,,24025,24025,24025,,,,,,,,,,-76.284213,-76.287129,-76.106971,,,,,,,,,,39.558798,39.554503,39.54186,,,,,,,,,,1108,1137,1147,,,,,,,,,,1200,1330,1340,,,,,,,,,,1230,1332,1510,,,,,,,,,,5,5,5,,,,,,,,,,30,2,90,,,,,,,,,,60,8,0,,,,,,,,,
140013495,14001349504,2,1,1,6,1,,,,,,0,11,24025,-76.106971,39.54186,2,2,4,0,0,1,3,1.40013E+12,1.40013E+12,1.40013E+12,,,,,,,,,,1,18,6,,,,,,,,,,24025,24025,24025,,,,,,,,,,-76.106971,-76.284213,-76.287129,,,,,,,,,,39.54186,39.558798,39.554503,,,,,,,,,,1147,1108,1137,,,,,,,,,,18,6,1,,,,,,,,,,24025,24025,24025,,,,,,,,,,-76.284213,-76.287129,-76.106971,,,,,,,,,,39.558798,39.554503,39.54186,,,,,,,,,,1108,1137,1147,,,,,,,,,,1200,1330,1340,,,,,,,,,,1230,1332,1510,,,,,,,,,,5,5,5,,,,,,,,,,30,2,90,,,,,,,,,,60,8,0,,,,,,,,,
140013509,14001350901,61,6,2,1,2,1,7,,,,0,13,24025,-76.097631,39.53976,3,2,1,0,0,1,1,1.40014E+12,1.40014E+12,1.40014E+12,1.40014E+12,1.40014E+12,1.40014E+12,1.40014E+12,,,,,,1,7,9,8,10,14,10,,,,,,24025,24025,24015,24025,24025,24025,24025,,,,,,-76.097631,-76.100706,-76.063177,-76.16047,-76.164286,-76.163701,-76.164286,,,,,,39.53976,39.553394,39.549787,39.513155,39.51264,39.511526,39.51264,,,,,,1148,1144,,1162,1162,1162,1162,,,,,,7,9,8,10,14,10,1,,,,,,24025,24015,24025,24025,24025,24025,24025,,,,,,-76.100706,-76.063177,-76.16047,-76.164286,-76.163701,-76.164286,-76.097631,,,,,,39.553394,39.549787,39.513155,39.51264,39.511526,39.51264,39.53976,,,,,,1144,,1162,1162,1162,1162,1148,,,,,,830,915,1040,1110,1220,1300,1440,,,,,,840,930,1100,1115,1225,1305,1500,,,,,,4,4,4,4,1,4,4,,,,,,10,15,20,5,5,5,20,,,,,,35,70,10,65,35,95,0,,,,,
140013513,14001351301,67,7,2,1,2,1,0,,,,0,12,24025,-76.087926,39.539576,3,2,1,0,1,1,8,1.40014E+12,1.40014E+12,1.40014E+12,1.40014E+12,1.40014E+12,,,,,,,,1,2,17,17,8,,,,,,,,01073,13067,13063,24003,24025,,,,,,,,-86.688964,-84.483438,-84.4277,-76.668392,-76.16047,,,,,,,,33.477096,33.861186,33.640728,39.177404,39.513155,,,,,,,,,,,354,1162,,,,,,,,2,17,17,8,1,,,,,,,,13067,13063,24003,24025,24025,,,,,,,,-84.483438,-84.4277,-76.668392,-76.16047,-76.087926,,,,,,,,33.861186,33.640728,39.177404,39.513155,39.539576,,,,,,,,,,354,1162,1149,,,,,,,,605,1345,1626,1845,1938,,,,,,,,920,1402,1833,1932,1943,,,,,,,,4,4,13,4,4,,,,,,,,195,17,127,47,5,,,,,,,,265,144,12,6,0,,,,,,,
140013516,14001351601,72,7,1,1,2,1,1,,,,0,12,24025,-76.098791,39.53528,1,1,2,0,0,2,,1.40014E+12,1.40014E+12,1.40014E+12,1.40014E+12,1.40014E+12,1.40014E+12,1.40014E+12,1.40014E+12,1.40014E+12,1.40014E+12,1.40014E+12,1.40014E+12,1,9,7,1,8,1,8,1,11,16,11,1,24025,24025,24025,24025,24015,24025,24025,24025,42029,42029,42029,42045,-76.098791,-76.329819,-76.103502,-76.098791,-75.93218,-76.098791,-76.10258,-76.098791,-75.850122,-75.867797,-75.850122,-75.591777,39.53528,39.502428,39.551358,39.53528,39.612144,39.53528,39.542092,39.53528,39.811086,39.849355,39.811086,39.872298,1149,1128,1144,1149,,1149,1147,1149,,,,,9,7,1,8,1,8,1,11,16,11,1,11,24025,24025,24025,24015,24025,24025,24025,42029,42029,42029,42045,42029,-76.329819,-76.103502,-76.098791,-75.93218,-76.098791,-76.10258,-76.098791,-75.850122,-75.867797,-75.850122,-75.591777,-75.850122,39.502428,39.551358,39.53528,39.612144,39.53528,39.542092,39.53528,39.811086,39.849355,39.811086,39.872298,39.811086,1128,1144,1149,,1149,1147,1149,,,,,,640,748,856,910,940,1325,1335,1535,1637,1653,1710,1833,703,816,903,930,1000,1330,1340,1630,1650,1703,1735,1900,5,5,5,5,5,5,5,5,5,5,5,5,23,28,7,20,20,5,5,55,13,10,25,27,45,40,7,10,205,5,115,7,3,7,58,0
140013516,14001351602,75,7,2,1,2,1,1,,,,0,12,24025,-76.098791,39.53528,1,1,2,0,0,2,,1.40014E+12,1.40014E+12,1.40014E+12,1.40014E+12,1.40014E+12,1.40014E+12,1.40014E+12,1.40014E+12,1.40014E+12,1.40014E+12,1.40014E+12,1.40014E+12,1,9,7,1,8,1,8,1,11,16,11,7,24025,24025,24025,24025,24015,24025,24025,24025,42029,42029,42029,42045,-76.098791,-76.329819,-76.103502,-76.098791,-75.93218,-76.098791,-76.10258,-76.098791,-75.850122,-75.867797,-75.850122,-75.591777,39.53528,39.502428,39.551358,39.53528,39.612144,39.53528,39.542092,39.53528,39.811086,39.849355,39.811086,39.872298,1149,1128,1144,1149,,1149,1147,1149,,,,,9,7,1,8,1,8,1,11,16,11,7,11,24025,24025,24025,24015,24025,24025,24025,42029,42029,42029,42045,42029,-76.329819,-76.103502,-76.098791,-75.93218,-76.098791,-76.10258,-76.098791,-75.850122,-75.867797,-75.850122,-75.591777,-75.850122,39.502428,39.551358,39.53528,39.612144,39.53528,39.542092,39.53528,39.811086,39.849355,39.811086,39.872298,39.811086,1128,1144,1149,,1149,1147,1149,,,,,,640,748,856,910,940,1325,1335,1535,1637,1653,1710,1833,703,816,903,930,1000,1330,1340,1630,1650,1703,1735,1900,5,5,5,5,5,5,5,5,5,5,5,5,23,28,7,20,20,5,5,55,13,10,25,27,45,40,7,10,205,5,115,7,3,7,58,0
140013525,14001352501,60,6,2,6,2,1,1,,,,0,12,24025,-76.098627,39.535004,3,2,1,0,0,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140013531,14001353101,70,7,2,2,2,1,7,,,,0,13,24025,-76.103533,39.530464,4,2,1,0,0,2,1,1.40014E+12,1.40014E+12,1.40014E+12,1.40014E+12,1.40014E+12,1.40014E+12,,,,,,,1,5,1,5,1,5,,,,,,,24025,24015,24025,24015,24025,24025,,,,,,,-76.103533,-76.072623,-76.103533,-75.792747,-76.103533,-76.351673,,,,,,,39.530464,39.589361,39.530464,39.603148,39.530464,39.526509,,,,,,,1149,,1149,,1149,1128,,,,,,,5,1,5,1,5,1,,,,,,,24015,24025,24015,24025,24025,24025,,,,,,,-76.072623,-76.103533,-75.792747,-76.103533,-76.351673,-76.103533,,,,,,,39.589361,39.530464,39.603148,39.530464,39.526509,39.530464,,,,,,,,1149,,1149,1128,1149,,,,,,,845,920,1330,1500,1730,1935,,,,,,,900,940,1345,1515,1820,2040,,,,,,,4,4,4,4,4,4,,,,,,,15,20,15,15,50,65,,,,,,,20,230,75,135,75,0,,,,,,
140013532,14001353201,59,6,1,1,2,1,0,-76.143501,39.476318,1220,0,13,24025,-76.144341,39.53144,1,1,1,0,1,1,7,1.40014E+12,1.40014E+12,1.40014E+12,1.40014E+12,1.40014E+12,,,,,,,,1,2,1,9,5,,,,,,,,24025,24025,24025,24025,24025,,,,,,,,-76.144341,-76.143501,-76.144341,-76.09188,-76.181367,,,,,,,,39.53144,39.476318,39.53144,39.541809,39.525345,,,,,,,,1150,1220,1150,1148,1157,,,,,,,,2,1,9,5,1,,,,,,,,24025,24025,24025,24025,24025,,,,,,,,-76.143501,-76.144341,-76.09188,-76.181367,-76.144341,,,,,,,,39.476318,39.53144,39.541809,39.525345,39.53144,,,,,,,,1220,1150,1148,1157,1150,,,,,,,,540,1430,1515,1605,1640,,,,,,,,555,1445,1525,1620,1650,,,,,,,,4,4,4,4,4,,,,,,,,15,15,10,15,10,,,,,,,,515,30,40,20,0,,,,,,,
140013535,14001353501,68,7,1,1,2,1,1,,,,0,13,24025,-76.139011,39.54454,2,1,3,0,1,3,5,1.40014E+12,1.40014E+12,,,,,,,,,,,1,5,,,,,,,,,,,24025,24025,,,,,,,,,,,-76.139011,-76.106589,,,,,,,,,,,39.54454,39.548093,,,,,,,,,,,1150,1144,,,,,,,,,,,5,1,,,,,,,,,,,24025,24025,,,,,,,,,,,-76.106589,-76.139011,,,,,,,,,,,39.548093,39.54454,,,,,,,,,,,1144,1150,,,,,,,,,,,1700,1720,,,,,,,,,,,1710,1730,,,,,,,,,,,4,4,,,,,,,,,,,10,10,,,,,,,,,,,10,0,,,,,,,,,,
140013535,14001353502,44,5,2,1,2,1,0,-76.568373,39.270528,286,0,13,24025,-76.139011,39.54454,2,1,3,0,1,3,5,1.40014E+12,1.40014E+12,,,,,,,,,,,2,1,,,,,,,,,,,24510,24025,,,,,,,,,,,-76.568373,-76.139011,,,,,,,,,,,39.270528,39.54454,,,,,,,,,,,286,1150,,,,,,,,,,,1,2,,,,,,,,,,,24025,24510,,,,,,,,,,,-76.139011,-76.568373,,,,,,,,,,,39.54454,39.270528,,,,,,,,,,,1150,286,,,,,,,,,,,640,1700,,,,,,,,,,,740,1805,,,,,,,,,,,4,4,,,,,,,,,,,60,65,,,,,,,,,,,560,0,,,,,,,,,,
140013535,14001353503,76,7,2,1,2,1,1,,,,0,13,24025,-76.139011,39.54454,2,1,3,0,1,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140013542,14001354201,60,6,1,1,2,1,1,,,,0,13,24025,-76.111591,39.56128,1,1,2,0,1,3,5,1.40014E+12,1.40014E+12,1.40014E+12,1.40014E+12,1.40014E+12,,,,,,,,1,3,1,10,7,,,,,,,,24025,24025,24025,24025,24025,,,,,,,,-76.111591,-76.095185,-76.111591,-76.126282,-76.180219,,,,,,,,39.56128,39.555402,39.56128,39.530968,39.524581,,,,,,,,1153,1145,1153,1151,1157,,,,,,,,3,1,10,7,12,,,,,,,,24025,24025,24025,24025,24025,,,,,,,,-76.095185,-76.111591,-76.126282,-76.180219,-76.111591,,,,,,,,39.555402,39.56128,39.530968,39.524581,39.56128,,,,,,,,1145,1153,1151,1157,1153,,,,,,,,1330,1630,1735,1752,1920,,,,,,,,1335,1635,1745,1810,1940,,,,,,,,4,4,4,4,4,,,,,,,,5,5,10,18,20,,,,,,,,175,60,7,70,0,,,,,,,
140013542,14001354202,62,6,2,1,2,1,0,-76.095185,39.555402,1145,0,13,24025,-76.111591,39.56128,1,1,2,0,1,3,5,1.40014E+12,1.40014E+12,1.40014E+12,1.40014E+12,1.40014E+12,,,,,,,,1,2,1,10,7,,,,,,,,24025,24025,24025,24025,24025,,,,,,,,-76.111591,-76.095185,-76.111591,-76.126282,-76.180219,,,,,,,,39.56128,39.555402,39.56128,39.530968,39.524581,,,,,,,,1153,1145,1153,1151,1157,,,,,,,,2,1,10,7,1,,,,,,,,24025,24025,24025,24025,24025,,,,,,,,-76.095185,-76.111591,-76.126282,-76.180219,-76.111591,,,,,,,,39.555402,39.56128,39.530968,39.524581,39.56128,,,,,,,,1145,1153,1151,1157,1153,,,,,,,,820,1715,1735,1752,1920,,,,,,,,825,1720,1745,1810,1940,,,,,,,,4,4,5,5,5,,,,,,,,5,5,10,18,20,,,,,,,,530,15,7,70,0,,,,,,,
140013549,14001354901,61,6,1,1,2,1,0,-76.322616,39.499165,1181,0,12,24025,-76.114641,39.54725,1,1,4,0,2,3,8,1.40014E+12,1.40014E+12,1.40014E+12,1.40014E+12,,,,,,,,,1,2,1,11,,,,,,,,,24025,24025,24025,24025,,,,,,,,,-76.114641,-76.322616,-76.114641,-76.090857,,,,,,,,,39.54725,39.499165,39.54725,39.54297,,,,,,,,,1154,1181,1154,1148,,,,,,,,,2,1,11,1,,,,,,,,,24025,24025,24025,24025,,,,,,,,,-76.322616,-76.114641,-76.090857,-76.114641,,,,,,,,,39.499165,39.54725,39.54297,39.54725,,,,,,,,,1181,1154,1148,1154,,,,,,,,,700,1740,1830,2000,,,,,,,,,730,1810,1845,2015,,,,,,,,,4,4,4,4,,,,,,,,,30,30,15,15,,,,,,,,,610,20,75,0,,,,,,,,
140013549,14001354902,61,6,2,1,2,1,0,-76.149024,39.492681,1220,0,12,24025,-76.114641,39.54725,1,1,4,0,2,3,8,1.40014E+12,,,,,,,,,,,,1,,,,,,,,,,,,24025,,,,,,,,,,,,-76.114641,,,,,,,,,,,,39.54725,,,,,,,,,,,,1154,,,,,,,,,,,,2,,,,,,,,,,,,24025,,,,,,,,,,,,-76.149024,,,,,,,,,,,,39.492681,,,,,,,,,,,,1220,,,,,,,,,,,,630,,,,,,,,,,,,715,,,,,,,,,,,,4,,,,,,,,,,,,45,,,,,,,,,,,,0,,,,,,,,,,,
140013549,14001354903,59,6,2,1,2,1,5,,,,0,12,24025,-76.114641,39.54725,1,1,4,0,2,3,8,1.40014E+12,1.40014E+12,1.40014E+12,1.40014E+12,,,,,,,,,1,11,1,11,,,,,,,,,24025,24025,24025,24025,,,,,,,,,-76.114641,-76.090857,-76.114641,-76.090857,,,,,,,,,39.54725,39.54297,39.54725,39.54297,,,,,,,,,1154,1148,1154,1148,,,,,,,,,11,1,11,1,,,,,,,,,24025,24025,24025,24025,,,,,,,,,-76.090857,-76.114641,-76.090857,-76.114641,,,,,,,,,39.54297,39.54725,39.54297,39.54725,,,,,,,,,1148,1154,1148,1154,,,,,,,,,1100,1400,1830,2000,,,,,,,,,1115,1415,1845,2015,,,,,,,,,4,4,4,4,,,,,,,,,15,15,15,15,,,,,,,,,165,255,75,0,,,,,,,,
140013549,14001354904,83,7,1,1,2,2,1,,,,0,12,24025,-76.114641,39.54725,1,1,4,0,2,3,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140013551,14001355101,71,7,2,1,2,1,1,,,,0,12,24025,-76.114201,39.54723,1,1,2,0,0,1,5,1.40014E+12,1.40014E+12,1.40014E+12,1.40014E+12,1.40014E+12,,,,,,,,1,11,5,5,7,,,,,,,,24025,24025,24025,24025,24025,,,,,,,,-76.114201,-76.161282,-76.180315,-76.189673,-76.186185,,,,,,,,39.54723,39.573008,39.523839,39.521348,39.519416,,,,,,,,1154,1142,1157,1161,1161,,,,,,,,11,5,5,7,1,,,,,,,,24025,24025,24025,24025,24025,,,,,,,,-76.161282,-76.180315,-76.189673,-76.186185,-76.114201,,,,,,,,39.573008,39.523839,39.521348,39.519416,39.54723,,,,,,,,1142,1157,1161,1161,1154,,,,,,,,1000,1200,1335,1505,1545,,,,,,,,1030,1215,1345,1515,1610,,,,,,,,5,5,5,5,5,,,,,,,,30,15,10,10,25,,,,,,,,90,80,80,30,0,,,,,,,
140013551,14001355102,73,7,1,1,2,1,1,,,,0,12,24025,-76.114201,39.54723,1,1,2,0,0,1,5,1.40014E+12,1.40014E+12,1.40014E+12,1.40014E+12,1.40014E+12,,,,,,,,1,12,5,5,7,,,,,,,,24025,24025,24025,24025,24025,,,,,,,,-76.114201,-76.161282,-76.180315,-76.189673,-76.186185,,,,,,,,39.54723,39.573008,39.523839,39.521348,39.519416,,,,,,,,1154,1142,1157,1161,1161,,,,,,,,12,5,5,7,1,,,,,,,,24025,24025,24025,24025,24025,,,,,,,,-76.161282,-76.180315,-76.189673,-76.186185,-76.114201,,,,,,,,39.573008,39.523839,39.521348,39.519416,39.54723,,,,,,,,1142,1157,1161,1161,1154,,,,,,,,1000,1200,1335,1505,1545,,,,,,,,1030,1215,1345,1515,1610,,,,,,,,4,4,4,4,4,,,,,,,,30,15,10,10,25,,,,,,,,90,80,80,30,0,,,,,,,
140013554,14001355401,48,6,1,1,2,1,0,-76.159787,39.499089,1165,0,12,24025,-76.114121,39.54862,1,1,2,1,2,2,7,1.40014E+12,1.40014E+12,,,,,,,,,,,1,2,,,,,,,,,,,24025,24025,,,,,,,,,,,-76.114121,-76.159787,,,,,,,,,,,39.54862,39.499089,,,,,,,,,,,1154,1165,,,,,,,,,,,2,1,,,,,,,,,,,24025,24025,,,,,,,,,,,-76.159787,-76.114121,,,,,,,,,,,39.499089,39.54862,,,,,,,,,,,1165,1154,,,,,,,,,,,820,1700,,,,,,,,,,,835,1715,,,,,,,,,,,4,4,,,,,,,,,,,15,15,,,,,,,,,,,505,0,,,,,,,,,,
140013554,14001355402,19,5,1,1,2,1,0,-76.178799,39.520815,1159,1,12,24025,-76.114121,39.54862,1,1,2,1,2,2,7,1.40014E+12,1.40014E+12,,,,,,,,,,,1,2,,,,,,,,,,,24025,24025,,,,,,,,,,,-76.114121,-76.178799,,,,,,,,,,,39.54862,39.520815,,,,,,,,,,,1154,1159,,,,,,,,,,,2,1,,,,,,,,,,,24025,24025,,,,,,,,,,,-76.178799,-76.114121,,,,,,,,,,,39.520815,39.54862,,,,,,,,,,,1159,1154,,,,,,,,,,,845,1400,,,,,,,,,,,855,1410,,,,,,,,,,,4,4,,,,,,,,,,,10,10,,,,,,,,,,,305,0,,,,,,,,,,
140013567,14001356701,33,5,1,1,2,1,3,,,,0,12,24025,-76.106811,39.55302,1,1,3,0,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140013567,14001356702,34,5,2,1,2,1,0,-76.484992,39.337476,910,0,12,24025,-76.106811,39.55302,1,1,3,0,1,1,3,1.40014E+12,1.40014E+12,,,,,,,,,,,1,2,,,,,,,,,,,24025,24005,,,,,,,,,,,-76.106811,-76.484992,,,,,,,,,,,39.55302,39.337476,,,,,,,,,,,1154,910,,,,,,,,,,,2,1,,,,,,,,,,,24005,24025,,,,,,,,,,,-76.484992,-76.106811,,,,,,,,,,,39.337476,39.55302,,,,,,,,,,,910,1154,,,,,,,,,,,430,1700,,,,,,,,,,,515,1819,,,,,,,,,,,4,4,,,,,,,,,,,45,79,,,,,,,,,,,705,0,,,,,,,,,,
140013567,14001356703,2,1,1,1,2,,,,,,0,12,24025,-76.106811,39.55302,1,1,3,0,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
